"Symbol","Action","Fill qty","Fill price","Qty","Total value","Time placed","Commission","SEC fee","Account","ECN fees",
"TLRY","Buy","10","6.50","10","65.00","12 Apr 2022 10:32:20 AM","0.10","0.00","27237963 - Margin","0.00",
"TLRY","Sell","30","6.53","30","195.90","12 Apr 2022 11:50:27 AM","0.30","0.000999","27237963 - Margin","0.00",
"TLRY","Buy","30","6.45","30","193.50","12 Apr 2022 12:14:29 PM","0.30","0.00","27237963 - Margin","0.00",
"TLRY","Buy","10","6.2981","10","62.98","12 Apr 2022 01:42:40 PM","0.10","0.00","27237963 - Margin","0.00",
"TKAT","Sell","9","3.67","10","33.03","12 Apr 2022 08:08:06 AM","0.09","0.000168","27237963 - Margin","0.00",
"TKAT","Sell","1","3.67","10","3.67","12 Apr 2022 08:08:06 AM","0.01","0.000019","27237963 - Margin","0.00",
"TKAT","Sell","10","3.70","10","37.00","12 Apr 2022 10:40:05 AM","0.10","0.00","27237963 - Margin","0.00",
"NIO","Sell","10","20.16","10","201.60","12 Apr 2022 07:06:49 AM","0.10","0.001028","27237963 - Margin","0.00",
"NIO","Buy","10","20.00","10","200.00","12 Apr 2022 07:11:08 AM","0.10","0.00","27237963 - Margin","0.00",
"NIO","Sell","10","20.27","10","202.70","12 Apr 2022 09:13:14 AM","0.10","0.001034","27237963 - Margin","0.00",
"NIO","Buy","10","20.15","10","201.50","12 Apr 2022 09:19:29 AM","0.10","0.00","27237963 - Margin","0.00",
"NIO","Buy","10","19.6482","10","196.48","12 Apr 2022 12:58:07 PM","0.10","0.00","27237963 - Margin","0.00",
"NIO","Sell","10","19.5807","10","195.81","12 Apr 2022 01:03:56 PM","0.10","0.000999","27237963 - Margin","0.00",
"NIO","Buy","10","19.7383","10","197.38","12 Apr 2022 01:12:24 PM","0.10","0.00","27237963 - Margin","0.00",
"NIO","Sell","10","19.8418","10","198.42","12 Apr 2022 01:15:02 PM","0.10","0.001012","27237963 - Margin","0.00",
"COUR","SHRT","10","22.08","10","220.80","12 Apr 2022 01:57:44 PM","0.10","0.001126","27237963 - Margin","0.00",
"COUR","COV","10","21.95","10","219.50","12 Apr 2022 03:19:22 PM","0.10","0.00","27237963 - Margin","0.00",
"CHPT","Sell","10","17.11","10","171.10","12 Apr 2022 09:29:00 AM","0.10","0.000873","27237963 - Margin","0.00",
"CHPT","Sell","10","17.085","10","170.85","12 Apr 2022 10:07:57 AM","0.10","0.000871","27237963 - Margin","0.00",
"CHPT","Sell","10","17.0307","10","170.31","12 Apr 2022 10:13:50 AM","0.10","0.000869","27237963 - Margin","0.00",
"CHPT","Buy","10","16.86","10","168.60","12 Apr 2022 10:19:20 AM","0.10","0.00","27237963 - Margin","0.00",
"CHPT","Buy","10","16.80","10","168.00","12 Apr 2022 10:19:43 AM","0.10","0.00","27237963 - Margin","0.00",
"AMC","Buy","10","19.09","10","190.90","12 Apr 2022 08:56:11 AM","0.10","0.00","27237963 - Margin","0.00",
"AMC","Buy","10","18.3184","10","183.18","12 Apr 2022 09:35:57 AM","0.10","0.00","27237963 - Margin","0.00",
"AMC","Sell","10","18.0917","10","180.92","12 Apr 2022 09:43:28 AM","0.10","0.000923","27237963 - Margin","0.00",
"AMC","Buy","10","18.0892","10","180.89","12 Apr 2022 09:47:26 AM","0.10","0.00","27237963 - Margin","0.00",
"AMC","Buy","10","18.1082","10","181.08","12 Apr 2022 09:47:33 AM","0.10","0.00","27237963 - Margin","0.00",
"AMC","Sell","10","18.0214","10","180.21","12 Apr 2022 09:48:52 AM","0.10","0.000919","27237963 - Margin","0.00",
"AMC","Sell","10","18.0506","10","180.51","12 Apr 2022 09:54:27 AM","0.10","0.000921","27237963 - Margin","0.00",
"AMC","Buy","10","18.2585","10","182.59","12 Apr 2022 09:57:52 AM","0.10","0.00","27237963 - Margin","0.00",
"AMC","Sell","10","18.4122","10","184.12","12 Apr 2022 10:06:17 AM","0.10","0.000939","27237963 - Margin","0.00",
"AMC","Sell","10","18.4217","10","184.22","12 Apr 2022 10:16:22 AM","0.10","0.00094","27237963 - Margin","0.00",
